Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
18,96,Medium,Medium,Yes,7,66,Medium,Yes,1,Medium,High,Private,Negative,3,No,High School,Moderate,Female,52
28,80,Medium,High,No,6,72,High,Yes,2,Low,Medium,Public,Positive,6,No,High School,Near,Male,54
12,84,Medium,High,No,6,66,High,No,2,High,High,Public,Positive,2,No,High School,Near,Male,50
24,64,Medium,Low,No,6,63,Medium,Yes,3,Medium,Medium,Public,Positive,2,No,Postgraduate,Moderate,Male,48
16,75,High,Low,Yes,5,62,Medium,Yes,1,Medium,High,Private,Negative,3,No,College,Moderate,Female,48
12,98,Low,Medium,No,7,47,Medium,Yes,0,High,Medium,Private,Neutral,3,Yes,High School,Near,Female,48
21,84,Medium,Medium,Yes,7,73,Medium,Yes,0,Medium,Medium,Public,Neutral,4,No,College,Near,Male,52
26,74,Medium,Low,Yes,6,57,Medium,Yes,3,Medium,Medium,Private,Negative,2,No,High School,Far,Male,49
15,85,Medium,Medium,Yes,4,45,Medium,Yes,0,Medium,Low,Public,Neutral,1,No,College,Near,Male,48
11,96,High,High,No,7,45,Medium,Yes,2,Low,Medium,Public,Neutral,1,No,High School,Near,Male,51
19,71,Medium,Medium,Yes,7,68,Medium,Yes,3,High,Medium,Public,Negative,1,No,High School,Moderate,Female,49
19,80,Low,Medium,Yes,10,47,High,No,1,Medium,Medium,Public,Neutral,2,No,College,Near,Female,48
23,98,Medium,High,Yes,7,39,Low,Yes,2,Low,High,Private,Positive,4,Yes,High School,Near,Female,53
26,67,Low,Medium,Yes,8,53,Medium,Yes,2,High,Medium,Private,Negative,3,No,High School,Near,Male,48
20,89,Low,Medium,Yes,6,68,High,Yes,0,Medium,Medium,Private,Positive,4,No,College,Near,Male,52
31,85,Medium,Medium,Yes,9,53,Low,Yes,0,Medium,High,Public,Negative,2,Yes,College,Moderate,Female,51
21,87,Medium,Medium,No,6,67,High,Yes,3,High,Medium,Public,Negative,4,No,High School,Near,Male,53
18,74,Medium,High,Yes,8,68,Medium,Yes,0,Medium,High,Private,Positive,2,No,High School,Near,Female,50
10,73,Medium,Medium,Yes,8,69,High,Yes,3,Low,Medium,Public,Positive,2,Yes,,Moderate,Male,48
18,87,Low,Low,No,8,59,High,Yes,1,Low,High,Public,Negative,4,No,College,Near,Male,61
18,69,Medium,High,Yes,10,63,Medium,Yes,2,High,Medium,Private,Positive,0,No,College,Moderate,Female,49
26,77,Low,Medium,Yes,6,47,Low,Yes,1,Low,High,Public,Negative,4,No,High School,Near,Male,49
23,68,High,Medium,Yes,9,41,Medium,Yes,1,Medium,Medium,Public,Positive,3,No,High School,Moderate,Male,48
13,60,Medium,Medium,No,9,57,Low,Yes,2,Medium,High,Private,Positive,5,Yes,High School,Near,Male,45
21,99,Medium,High,No,7,38,High,Yes,2,Medium,Low,Private,Neutral,2,No,Postgraduate,Near,Female,54
24,77,High,Medium,Yes,10,54,Medium,Yes,3,Medium,Medium,Public,Positive,3,No,High School,Near,Male,52
29,99,Medium,Medium,Yes,7,41,Low,Yes,0,Medium,Medium,Private,Positive,3,No,High School,Moderate,Male,53
25,66,High,Medium,Yes,7,41,Medium,Yes,4,Medium,Medium,Public,Neutral,2,Yes,High School,Moderate,Female,63
25,83,High,High,Yes,7,70,Low,Yes,2,Low,High,Public,Positive,3,Yes,College,Moderate,Male,54
20,68,Medium,High,Yes,5,61,Medium,No,1,Low,High,Public,Positive,3,No,Postgraduate,Near,Female,50
22,92,High,Low,No,8,61,Medium,Yes,2,Medium,Medium,Private,Neutral,5,No,Postgraduate,Near,Male,54
27,91,Low,High,Yes,8,52,Low,Yes,1,Medium,Low,Public,Neutral,6,No,High School,Moderate,Female,52
12,65,Medium,High,No,7,53,Medium,Yes,1,Low,High,Public,Neutral,4,No,High School,Moderate,Male,46
18,96,High,Medium,Yes,10,48,Low,Yes,3,Medium,Medium,Public,Positive,2,No,College,Moderate,Female,53
15,68,Low,Medium,No,6,54,Low,Yes,3,High,Low,Public,Neutral,3,No,High School,Near,Female,46
22,85,Medium,Medium,Yes,4,59,Low,Yes,1,Low,Low,Public,Positive,3,No,High School,Near,Female,51
27,99,High,Medium,No,10,44,High,Yes,2,Low,Medium,Public,Positive,3,No,High School,Near,Male,55
16,95,High,High,No,9,47,Medium,No,0,Medium,Low,Private,Positive,3,No,High School,Near,Male,51
6,98,Medium,Low,No,8,56,Medium,Yes,1,High,Medium,Public,Neutral,3,Yes,Postgraduate,Far,Female,48
18,74,High,Medium,Yes,6,51,Medium,Yes,0,Low,Medium,Public,Positive,4,No,High School,Moderate,Male,48
25,64,Medium,Low,Yes,8,68,Medium,Yes,1,Low,Low,Public,Positive,5,No,College,Near,Male,49
23,68,Medium,High,No,5,68,Low,Yes,5,Low,Medium,Public,Neutral,1,No,College,Near,Female,51
23,80,Medium,Medium,No,7,50,Low,Yes,2,Low,High,Public,Neutral,4,No,High School,Near,Male,50
18,92,Medium,Medium,Yes,6,54,Low,Yes,1,Medium,High,Public,Neutral,5,Yes,High School,Moderate,Female,50
12,66,Medium,High,Yes,7,74,Low,Yes,2,Medium,Low,Public,Neutral,3,No,High School,Moderate,Male,47
23,86,Medium,High,Yes,8,68,Medium,Yes,2,Low,Medium,Public,Negative,1,No,College,Near,Female,53
15,73,Medium,High,No,5,45,Low,No,1,Low,High,Private,Positive,2,No,Postgraduate,Moderate,Male,47
33,74,Medium,Low,No,8,48,Medium,Yes,0,Medium,Medium,Public,Negative,3,Yes,High School,Near,Male,49
23,86,High,Medium,No,7,40,Low,Yes,2,Medium,Medium,Public,Negative,2,Yes,High School,Near,Female,50
17,79,Medium,High,Yes,8,63,Medium,Yes,0,Medium,Medium,Public,Neutral,2,No,High School,Moderate,Male,49
16,92,Medium,Medium,Yes,7,49,High,Yes,2,Medium,Medium,Public,Positive,4,No,Postgraduate,Moderate,Female,52
19,66,High,Medium,No,8,57,Low,No,3,Medium,Medium,Public,Negative,4,No,College,Moderate,Female,48
19,92,Medium,Medium,Yes,6,66,Low,Yes,1,High,Medium,Public,Positive,2,No,Postgraduate,Near,Male,53
27,63,High,High,Yes,4,69,Medium,Yes,0,Low,Medium,Public,Neutral,3,No,College,Near,Female,51
21,68,Low,Medium,Yes,5,49,Low,Yes,2,High,Medium,Private,Neutral,3,No,High School,Near,Male,48
16,86,Medium,Medium,Yes,6,46,Low,Yes,1,Low,High,Public,Positive,4,No,High School,Near,Female,49
31,94,Low,Medium,No,5,69,Low,Yes,1,High,Low,Private,Neutral,4,No,High School,Near,Male,54
20,70,Low,Medium,Yes,9,51,High,Yes,2,Medium,High,Public,Neutral,3,No,Postgraduate,Near,Female,49
25,73,Medium,High,Yes,7,68,Medium,Yes,0,Medium,High,Public,Neutral,4,No,,Near,Female,52
16,81,Medium,Medium,Yes,8,42,High,Yes,1,Medium,Medium,Private,Positive,2,No,High School,Near,Male,49
22,68,High,Medium,No,8,72,Medium,Yes,1,Medium,Medium,Public,Positive,3,No,Postgraduate,Moderate,Female,51
22,92,Medium,Low,Yes,7,55,High,Yes,2,Medium,Low,Public,Positive,4,No,College,Moderate,Male,52
9,91,Medium,Medium,No,10,44,High,Yes,0,Low,Medium,Private,Positive,2,No,College,Moderate,Male,48
32,66,High,High,Yes,10,57,High,Yes,3,Medium,Medium,Public,Neutral,1,No,College,Near,Male,53
28,79,Medium,High,Yes,9,70,Low,Yes,2,Low,Medium,Private,Positive,5,No,College,Near,Male,54
18,91,High,Medium,Yes,6,51,Medium,Yes,5,Low,High,Public,Positive,2,No,High School,Near,Male,53
13,73,Medium,Low,No,9,44,Medium,Yes,0,Medium,High,Public,Neutral,4,No,Postgraduate,Near,Male,47
22,85,Low,Medium,Yes,4,59,Medium,Yes,1,High,Low,Public,Positive,2,No,College,Near,Male,51
21,62,Medium,Medium,No,9,69,Medium,Yes,1,Medium,Medium,Private,Positive,4,Yes,High School,Near,Male,47
22,84,Medium,Medium,No,4,42,Medium,Yes,0,High,Low,Private,Positive,2,No,High School,Moderate,Male,49
21,66,Medium,Medium,Yes,7,39,High,Yes,1,Medium,Medium,Public,Neutral,3,No,High School,Far,Female,47
23,93,High,High,No,9,39,High,Yes,1,Low,Medium,Private,Neutral,4,No,College,Near,Female,54
29,74,Medium,High,Yes,8,46,High,Yes,3,Low,High,Public,Positive,3,Yes,Postgraduate,Moderate,Male,52
23,71,Medium,Medium,Yes,5,37,Medium,Yes,1,Low,High,Public,Positive,1,No,College,Near,Female,48
14,94,Medium,High,Yes,7,53,Medium,Yes,0,Medium,Medium,Private,Negative,3,Yes,College,Moderate,Female,50
28,62,Low,High,No,8,63,Medium,Yes,2,Low,High,Public,Positive,3,No,High School,Moderate,Female,49
30,76,Medium,Medium,Yes,7,64,Medium,Yes,1,Medium,High,Public,Neutral,2,Yes,Postgraduate,Far,Male,51
39,75,Medium,High,Yes,6,61,High,Yes,1,High,Low,Public,Negative,3,No,College,Near,Male,54
13,71,Medium,High,Yes,8,48,High,Yes,2,Medium,Medium,Public,Neutral,4,No,Postgraduate,Near,Female,49
21,96,Medium,Medium,Yes,9,65,Medium,Yes,0,Medium,Medium,Public,Neutral,6,Yes,High School,Near,Female,52
8,90,High,High,No,7,59,High,Yes,2,Low,Medium,Public,Negative,4,No,College,Near,Male,51
23,63,Low,Medium,Yes,9,69,Medium,Yes,2,Medium,High,Private,Positive,2,No,High School,Far,Male,48
17,89,Medium,Medium,No,7,55,Medium,Yes,1,Low,Medium,Private,Positive,2,No,Postgraduate,Moderate,Female,50
32,81,High,Medium,No,6,44,High,Yes,2,High,Medium,Public,Neutral,2,No,High School,Moderate,Female,53
15,96,High,High,No,9,61,Medium,Yes,2,Low,Low,Private,Neutral,3,No,High School,Near,Female,52
10,73,Medium,Low,Yes,9,43,Low,Yes,5,Low,Medium,Private,Negative,3,No,High School,Moderate,Male,45
17,83,High,Medium,Yes,6,73,Medium,Yes,0,Medium,Medium,Public,Positive,3,No,High School,Near,Male,51
8,80,Low,Medium,Yes,6,63,Medium,Yes,1,Low,High,Public,Negative,3,No,Postgraduate,Near,Male,47
25,80,Medium,Medium,Yes,10,66,Low,Yes,0,Low,High,Private,Negative,2,No,College,Moderate,Male,50
8,78,High,Medium,Yes,7,63,Medium,Yes,0,Medium,Medium,Public,Positive,2,No,College,Near,Male,48
20,68,High,Medium,Yes,7,41,High,Yes,0,Low,Low,Public,Positive,3,Yes,High School,Near,Female,47
8,90,Medium,Medium,No,7,54,High,Yes,3,High,Low,Private,Negative,4,No,Postgraduate,Near,Male,50
18,78,Low,High,Yes,9,62,Medium,Yes,2,Low,Medium,Private,Negative,2,No,Postgraduate,Moderate,Female,49
30,98,Low,Medium,Yes,10,45,Medium,Yes,0,Low,Medium,Public,Positive,3,No,Postgraduate,Moderate,Male,54
22,70,Medium,High,No,7,63,Low,Yes,3,Low,High,Public,Positive,5,No,High School,Near,Male,51
15,87,High,Medium,Yes,10,68,Medium,Yes,1,Low,Low,Public,Neutral,4,No,High School,Moderate,Male,50
20,98,Medium,Medium,Yes,6,48,Medium,Yes,1,High,High,Private,Positive,3,No,Postgraduate,Moderate,Male,54
20,87,Medium,High,Yes,7,45,Medium,Yes,0,Low,Medium,Public,Positive,2,Yes,High School,Far,Female,49
23,95,Medium,Medium,Yes,8,70,Medium,Yes,1,Medium,Medium,Public,Positive,4,No,High School,Near,Male,54
12,93,High,High,Yes,6,37,Low,Yes,4,High,High,Public,Positive,3,No,Postgraduate,Moderate,Male,53
24,74,Low,Low,Yes,8,47,High,Yes,1,Low,High,Public,Positive,3,No,High School,Moderate,Male,48
4,84,Medium,Medium,Yes,6,52,Medium,Yes,5,Medium,High,Private,Neutral,4,No,High School,Near,Male,48
16,66,High,Medium,Yes,5,63,Medium,Yes,2,Medium,Medium,Private,Neutral,3,No,High School,Near,Female,48
17,81,Medium,Medium,Yes,4,75,Low,Yes,2,Medium,High,Private,Neutral,2,No,College,Near,Male,51
24,69,High,Medium,No,7,51,Medium,No,7,High,Medium,Public,Positive,3,No,College,Near,Female,52
20,90,Medium,Low,Yes,8,72,Low,Yes,1,Medium,Low,Private,Neutral,2,No,High School,Near,Female,51
12,81,Low,Medium,Yes,5,51,High,Yes,0,Low,High,Private,Negative,2,No,High School,Near,Male,46
14,76,Medium,Medium,No,7,63,High,Yes,3,Low,Medium,Private,Neutral,3,No,College,Near,Male,49
21,71,Medium,Medium,No,7,43,Low,Yes,3,Low,Medium,Public,Negative,5,No,College,Near,Female,48
20,100,Medium,Medium,Yes,7,54,Medium,Yes,1,Low,Medium,Public,Neutral,4,No,College,Near,Female,53
17,63,Medium,Medium,No,6,70,Low,Yes,0,Medium,Medium,Public,Negative,2,No,High School,Moderate,Male,45
17,62,Medium,Medium,No,7,49,High,Yes,2,High,Medium,Public,Neutral,4,No,High School,Moderate,Male,47
24,69,Medium,High,Yes,7,41,Low,Yes,3,Medium,High,Public,Neutral,4,No,High School,Near,Male,50
17,99,Medium,Medium,No,8,57,Low,No,2,High,Medium,Public,Positive,4,No,Postgraduate,Near,Male,52
19,99,Medium,Medium,Yes,5,54,Low,Yes,3,Medium,High,Private,Neutral,4,No,Postgraduate,Near,Male,54
33,86,Medium,Medium,No,7,45,Medium,Yes,1,High,,Public,Positive,3,No,High School,Near,Male,54
11,95,Medium,Medium,Yes,5,71,Low,Yes,1,Low,High,Public,Positive,3,No,Postgraduate,Near,Male,51
9,69,Low,Medium,Yes,7,60,Medium,Yes,1,Medium,Medium,Private,Neutral,3,No,College,Moderate,Male,45
25,99,Medium,Medium,No,5,50,Medium,Yes,1,Low,High,Public,Neutral,3,No,,Near,Male,53
16,66,Medium,Medium,Yes,6,75,Medium,Yes,1,Medium,Medium,Public,Neutral,3,No,High School,Moderate,Female,48
18,64,Low,Medium,Yes,7,42,Medium,Yes,1,High,Medium,Public,Neutral,3,No,High School,Moderate,Male,45
15,64,Medium,Medium,No,6,69,Low,Yes,3,Low,Medium,Public,Negative,4,No,College,Near,Female,47
18,83,Medium,Low,Yes,9,46,High,Yes,2,Low,Medium,Public,Negative,2,No,High School,Near,Male,48
30,91,High,Medium,No,9,46,Low,Yes,3,Low,High,Public,Negative,4,No,Postgraduate,Near,Female,54
25,75,Medium,Low,Yes,8,56,High,Yes,2,High,High,Private,Negative,4,Yes,Postgraduate,Near,Male,51
25,99,Medium,Medium,No,8,62,Medium,Yes,1,Medium,Medium,Public,Neutral,2,No,College,Near,Female,54
12,77,Low,Low,Yes,7,63,Medium,Yes,1,Medium,Medium,Public,Positive,3,No,College,Far,Male,46
13,66,High,Medium,Yes,9,38,Low,Yes,3,Medium,Medium,Private,Positive,2,No,Postgraduate,Moderate,Male,47
3,79,Low,Medium,Yes,7,48,Low,Yes,0,Medium,Medium,Public,Negative,3,No,Postgraduate,Far,Female,43
15,87,Medium,Medium,No,10,62,Medium,Yes,1,High,High,Private,Positive,3,No,High School,Near,Male,51
26,93,High,High,Yes,6,70,Low,Yes,1,Medium,High,Public,Negative,2,No,High School,Near,Female,55
23,78,Medium,Medium,Yes,5,62,Medium,Yes,1,Medium,Medium,Public,Positive,3,No,High School,Near,Male,51
19,84,Medium,Medium,Yes,5,47,Medium,Yes,1,High,Medium,Private,Positive,2,No,High School,Near,Male,50
20,71,Medium,Medium,Yes,5,56,Low,Yes,0,Medium,Medium,Private,Positive,4,No,High School,Near,Male,48
16,86,Low,Low,Yes,5,61,Low,Yes,0,Low,Medium,Public,Neutral,4,No,High School,Moderate,Female,47
21,99,Medium,Low,No,7,42,High,Yes,2,Medium,Medium,Public,Neutral,2,No,Postgraduate,Near,Male,53
25,62,Medium,Low,Yes,8,57,Medium,Yes,0,Medium,Low,Public,Negative,4,No,College,Far,Female,46
10,95,High,Low,Yes,7,55,High,Yes,2,Low,Medium,Public,Negative,3,No,High School,Far,Male,49
22,82,Low,Medium,No,5,50,Low,Yes,1,Low,High,Private,Neutral,1,Yes,Postgraduate,Near,Female,48
26,70,High,Medium,No,6,60,Low,Yes,0,Low,High,Public,Neutral,3,No,High School,Moderate,Male,49
18,98,High,Low,No,8,61,Medium,Yes,3,Medium,High,Public,Negative,3,No,College,Near,Male,53
24,79,Low,High,No,6,74,High,No,2,Low,High,Public,Negative,3,No,High School,Near,Male,51
37,73,Medium,High,Yes,6,53,Medium,Yes,0,High,High,Public,Positive,5,No,High School,Moderate,Male,54
19,67,Medium,High,No,5,57,Medium,Yes,1,Medium,High,Private,Negative,4,No,Postgraduate,Near,Male,49
22,70,Medium,Low,Yes,6,43,Low,Yes,4,High,Medium,Public,Positive,2,No,Postgraduate,Moderate,Male,49
16,93,Low,High,No,6,57,High,Yes,2,Low,Medium,Public,Negative,1,No,High School,Moderate,Male,50
21,85,Low,High,Yes,7,39,Medium,Yes,5,High,High,Public,Positive,3,No,Postgraduate,Moderate,Male,53
23,97,High,High,Yes,8,42,Low,No,2,High,Medium,Public,Positive,1,No,Postgraduate,Far,Male,54
21,69,Low,Medium,No,7,44,Medium,Yes,3,Low,Medium,Public,Neutral,3,No,Postgraduate,Near,Male,48
14,65,Low,High,No,7,61,Low,Yes,1,Low,Low,Public,Negative,3,No,High School,Near,Male,45
21,60,High,Low,No,8,58,Medium,Yes,2,Medium,High,Public,Positive,2,No,High School,Near,Female,48
29,80,Medium,Low,Yes,5,67,Medium,Yes,2,Medium,Low,Public,Positive,1,No,College,Near,Female,52
23,100,Medium,Low,Yes,10,54,Medium,Yes,3,Medium,Medium,Private,Neutral,2,No,College,Near,Male,54
26,88,Medium,High,No,6,55,Medium,Yes,0,Low,Medium,Public,Negative,2,No,High School,Moderate,Female,51
19,72,Medium,Low,Yes,8,43,Medium,Yes,0,Medium,Low,Public,Neutral,3,No,High School,Near,Female,46
24,95,Medium,Low,No,5,65,Medium,Yes,0,Low,Medium,Public,Neutral,2,No,High School,Far,Male,51
22,91,High,High,Yes,7,37,Medium,Yes,2,Low,,Public,Positive,5,No,Postgraduate,Moderate,Male,54
14,61,Medium,Low,Yes,7,53,Medium,Yes,0,Medium,Low,Private,Neutral,1,No,Postgraduate,Near,Female,45
22,93,Medium,High,No,9,44,Low,Yes,3,Low,High,Public,Positive,4,No,Postgraduate,Near,Female,54
14,72,Low,High,No,7,66,Medium,Yes,2,Medium,Medium,Public,Positive,3,No,High School,Near,Female,48
16,66,Medium,Low,No,9,63,High,Yes,3,Low,Low,Public,Positive,4,No,High School,Near,Female,47
21,69,Medium,Low,Yes,7,63,Medium,Yes,2,Medium,Medium,Private,Positive,0,No,Postgraduate,Near,Male,49
22,79,Low,Medium,No,10,42,Low,Yes,1,Medium,High,Public,Positive,2,No,High School,Near,Male,48
13,77,Medium,High,No,4,62,Medium,Yes,1,Medium,High,Public,Negative,2,No,Postgraduate,Moderate,Male,48
26,72,Low,High,No,8,63,Medium,Yes,2,Low,Medium,Public,Negative,3,No,High School,Near,Male,50
23,67,Medium,Medium,No,4,37,Low,Yes,4,Low,Medium,Private,Positive,3,No,College,Moderate,Male,48
16,90,High,Medium,No,7,49,Medium,Yes,0,High,High,Public,Negative,3,No,High School,Moderate,Male,50
11,100,Medium,Medium,Yes,9,40,Low,Yes,1,Low,Medium,Public,Negative,3,No,Postgraduate,Near,Male,49
19,91,Low,High,Yes,9,63,High,Yes,2,High,High,Public,Positive,3,Yes,High School,Near,Male,53
17,72,Medium,Medium,No,8,45,Medium,Yes,1,Medium,Medium,Public,Neutral,4,No,Postgraduate,Moderate,Male,48
21,70,Low,Low,No,7,47,Medium,Yes,0,Medium,Medium,Public,Positive,2,No,High School,Far,Male,45
18,69,High,High,Yes,8,40,Low,Yes,1,High,High,Private,Neutral,2,No,High School,Near,Male,48
8,65,Medium,Medium,No,10,55,Medium,Yes,1,Medium,High,Private,Positive,5,No,High School,Near,Male,45
18,82,High,Low,No,7,39,Low,Yes,1,Low,Medium,Public,Negative,4,No,High School,Near,Female,48
18,84,High,High,Yes,8,69,Low,Yes,0,Low,High,Public,Negative,3,No,College,Near,Female,51
24,88,Medium,Medium,Yes,6,38,High,Yes,4,Medium,Low,Public,Positive,4,No,High School,Near,Male,53
16,87,High,Medium,No,9,39,High,Yes,3,Medium,High,Private,Neutral,5,No,College,Near,Male,52
30,72,High,Medium,Yes,8,61,High,Yes,1,Low,Medium,Public,Positive,1,No,College,Moderate,Female,52
9,73,Medium,Medium,Yes,6,72,Low,Yes,0,Low,High,Public,Positive,2,No,High School,Near,Male,46
28,87,Medium,Medium,No,8,71,Medium,Yes,2,Medium,Low,Private,Positive,3,No,Postgraduate,Near,Female,54
19,74,Medium,High,No,8,40,High,Yes,0,Medium,Medium,Public,Positive,3,No,College,Near,Male,49
25,69,Medium,Medium,Yes,8,48,Medium,Yes,1,High,Low,Public,Negative,3,No,Postgraduate,Moderate,Female,49
20,75,Low,Medium,No,7,57,Medium,Yes,3,High,High,Private,Negative,3,No,College,Near,Female,49
27,71,Medium,Medium,Yes,9,38,Medium,No,3,High,Medium,Public,Neutral,1,No,College,Far,Female,49
18,64,Medium,Medium,Yes,6,57,Medium,Yes,2,Medium,High,Public,Positive,4,No,High School,Near,Male,48
13,93,Low,Low,No,7,54,High,Yes,2,Medium,Medium,Private,Positive,2,No,Postgraduate,Near,Female,50
29,94,High,Medium,No,7,59,Medium,Yes,6,Low,High,Private,Neutral,4,No,College,Near,Female,57
19,69,Medium,Medium,Yes,9,72,Medium,Yes,0,High,High,Private,Positive,3,No,High School,Moderate,Female,49
21,63,Medium,Medium,Yes,6,48,Low,Yes,1,High,High,Public,Negative,3,No,High School,Near,Male,47
27,90,Medium,Medium,No,7,61,Medium,Yes,0,Medium,Medium,Public,Positive,3,No,College,Moderate,Female,53
14,68,Medium,High,No,6,53,Low,Yes,1,Medium,Medium,Public,Positive,3,No,College,Moderate,Male,47
24,76,High,Low,Yes,7,54,Low,Yes,1,High,Medium,Public,Positive,2,No,College,Moderate,Male,50
16,63,Medium,Medium,Yes,8,61,Medium,Yes,0,High,Medium,Public,Neutral,3,No,High School,Near,Male,47
19,69,High,Medium,Yes,5,73,Medium,Yes,0,High,Medium,Public,Neutral,4,No,High School,Moderate,Male,49
20,92,Medium,Medium,Yes,9,69,Low,Yes,3,High,Medium,Public,Positive,2,No,College,Near,Female,54
11,92,High,Medium,Yes,8,61,High,Yes,4,Medium,Medium,Private,Negative,2,No,Postgraduate,Near,Female,52
15,68,High,Low,Yes,6,54,Medium,No,0,Medium,Medium,Public,Positive,3,No,College,Near,Male,46
28,73,High,Medium,Yes,6,53,Medium,Yes,0,Medium,High,Private,Positive,2,No,College,Moderate,Female,51
25,65,Low,Medium,Yes,9,66,Medium,Yes,2,Medium,High,Public,Neutral,3,No,High School,Near,Female,49
20,63,Medium,Medium,Yes,8,45,Medium,Yes,2,High,Medium,Public,Neutral,3,No,High School,Near,Male,48
21,100,Low,Medium,Yes,6,59,Medium,Yes,2,Low,Medium,Public,Neutral,1,No,High School,Near,Female,52
18,86,Medium,Medium,No,6,56,High,Yes,0,Low,High,Public,Neutral,4,No,High School,Near,Male,50
28,82,Medium,High,Yes,8,61,Low,Yes,1,Medium,Medium,Private,Negative,2,No,Postgraduate,Near,Male,53
19,91,Medium,Medium,No,8,44,High,Yes,1,High,Medium,Public,Neutral,2,No,Postgraduate,Near,Male,51
21,94,High,Low,No,8,63,Medium,Yes,1,Medium,Medium,Public,Negative,4,No,College,Near,Male,52
27,92,Medium,Medium,Yes,7,60,Medium,Yes,0,Low,Medium,Public,Negative,1,No,College,Near,Male,52
15,61,High,Low,Yes,8,44,Medium,Yes,1,Medium,Medium,Public,Neutral,2,No,Postgraduate,Moderate,Female,45
29,67,Low,High,No,7,54,Medium,No,0,Medium,High,Public,Neutral,3,No,High School,Near,Female,48
11,86,Medium,High,Yes,6,63,Medium,Yes,0,High,High,Private,Neutral,3,No,High School,Near,Male,50
30,75,Medium,Low,Yes,9,71,Low,Yes,1,High,Medium,Public,Negative,5,No,Postgraduate,Near,Male,52
18,99,Medium,Medium,No,8,42,Medium,No,2,Low,High,Private,Negative,3,No,High School,,Male,50
19,87,Low,High,Yes,6,37,Medium,Yes,3,Low,Medium,Public,Neutral,2,No,Postgraduate,Near,Male,51
9,98,High,High,No,7,43,Medium,Yes,2,Medium,Medium,Public,Negative,4,No,College,Near,Male,51
17,68,Medium,Medium,No,7,74,Medium,Yes,1,Medium,Low,Private,Neutral,1,No,Postgraduate,Near,Male,48
14,95,High,Medium,Yes,6,66,Medium,Yes,2,Low,Low,Public,Neutral,2,No,High School,Far,Male,51
16,73,High,Medium,Yes,7,60,Medium,Yes,1,High,High,Public,Negative,4,No,Postgraduate,Near,Male,50
19,100,Medium,High,Yes,6,42,Medium,Yes,1,High,Medium,Private,Positive,2,Yes,High School,Near,Male,52
26,66,High,High,No,8,53,High,Yes,2,Medium,Medium,Public,Neutral,3,No,High School,Near,Female,51
21,81,High,Medium,Yes,7,64,Medium,Yes,1,Low,Medium,Public,Neutral,4,No,College,Near,Male,51
22,92,High,Low,Yes,5,71,Low,Yes,0,Low,Low,Public,Positive,3,No,Postgraduate,Near,Male,52
13,77,High,High,Yes,7,51,Medium,Yes,2,Low,High,Private,Neutral,5,No,College,Moderate,Male,50
15,79,High,High,Yes,6,75,Medium,Yes,4,Low,Medium,Public,Neutral,3,No,College,Near,Female,52
31,99,Medium,Low,Yes,4,42,High,Yes,1,High,High,Public,Neutral,2,No,Postgraduate,Moderate,Female,55
16,77,Medium,Low,Yes,7,51,Low,Yes,1,Low,High,Public,Neutral,4,No,High School,Near,Female,47
